sigla_uf,id_municipio,nome,numero_candidato,sigla_partido,votos,turno
PR,4109906,Icaraíma,54,PPL,3,1
PR,4109906,Icaraíma,45,PSDB,185,1
PR,4109906,Icaraíma,17,PSL,2811,1
PR,4109906,Icaraíma,50,PSOL,7,1
PR,4109906,Icaraíma,16,PSTU,0,1
PR,4109906,Icaraíma,13,PT,1183,1
PR,4109906,Icaraíma,18,REDE,27,1
PR,4109906,Icaraíma,17,PSL,3531,2
PR,4109906,Icaraíma,13,PT,1692,2
PR,4110003,Iguaraçu,27,DC,1,1
PR,4110003,Iguaraçu,15,MDB,21,1
PR,4110003,Iguaraçu,30,NOVO,62,1
PR,4110003,Iguaraçu,51,PATRIOTA,26,1
PR,4110003,Iguaraçu,12,PDT,182,1
PR,4110003,Iguaraçu,19,PODE,179,1
PR,4110003,Iguaraçu,54,PPL,0,1
PR,4110003,Iguaraçu,45,PSDB,115,1
PR,4110003,Iguaraçu,17,PSL,1573,1
PR,4110003,Iguaraçu,50,PSOL,8,1
PR,4110003,Iguaraçu,16,PSTU,1,1
PR,4110003,Iguaraçu,13,PT,553,1
PR,4110003,Iguaraçu,18,REDE,14,1
PR,4110003,Iguaraçu,17,PSL,1858,2
PR,4110003,Iguaraçu,13,PT,838,2
PR,4110052,Iguatu,27,DC,0,1
PR,4110052,Iguatu,15,MDB,15,1
PR,4110052,Iguatu,30,NOVO,19,1
PR,4110052,Iguatu,51,PATRIOTA,14,1
PR,4110052,Iguatu,12,PDT,77,1
PR,4110052,Iguatu,19,PODE,65,1
PR,4110052,Iguatu,54,PPL,0,1
PR,4110052,Iguatu,45,PSDB,56,1
PR,4110052,Iguatu,17,PSL,673,1
PR,4110052,Iguatu,50,PSOL,4,1
PR,4110052,Iguatu,16,PSTU,1,1
PR,4110052,Iguatu,13,PT,623,1
PR,4110052,Iguatu,18,REDE,7,1
PR,4110052,Iguatu,17,PSL,818,2
PR,4110052,Iguatu,13,PT,752,2
PR,4110078,Imbaú,27,DC,0,1
PR,4110078,Imbaú,15,MDB,61,1
PR,4110078,Imbaú,30,NOVO,28,1
PR,4110078,Imbaú,51,PATRIOTA,36,1
PR,4110078,Imbaú,12,PDT,240,1
PR,4110078,Imbaú,19,PODE,239,1
PR,4110078,Imbaú,54,PPL,0,1
PR,4110078,Imbaú,45,PSDB,310,1
PR,4110078,Imbaú,17,PSL,2805,1
PR,4110078,Imbaú,50,PSOL,12,1
PR,4110078,Imbaú,16,PSTU,0,1
PR,4110078,Imbaú,13,PT,2293,1
PR,4110078,Imbaú,18,REDE,30,1
PR,4110078,Imbaú,17,PSL,3323,2
PR,4110078,Imbaú,13,PT,2841,2
PR,4110102,Imbituva,27,DC,1,1
PR,4110102,Imbituva,15,MDB,253,1
PR,4110102,Imbituva,30,NOVO,303,1
PR,4110102,Imbituva,51,PATRIOTA,71,1
PR,4110102,Imbituva,12,PDT,1171,1
PR,4110102,Imbituva,19,PODE,1565,1
PR,4110102,Imbituva,54,PPL,2,1
PR,4110102,Imbituva,45,PSDB,2138,1
PR,4110102,Imbituva,17,PSL,8788,1
PR,4110102,Imbituva,50,PSOL,58,1
PR,4110102,Imbituva,16,PSTU,2,1
PR,4110102,Imbituva,13,PT,3505,1
PR,4110102,Imbituva,18,REDE,88,1
PR,4110102,Imbituva,17,PSL,11576,2
PR,4110102,Imbituva,13,PT,6511,2
PR,4110201,Inácio Martins,27,DC,2,1
PR,4110201,Inácio Martins,15,MDB,63,1
PR,4110201,Inácio Martins,30,NOVO,71,1
PR,4110201,Inácio Martins,51,PATRIOTA,26,1
PR,4110201,Inácio Martins,12,PDT,363,1
PR,4110201,Inácio Martins,19,PODE,418,1
PR,4110201,Inácio Martins,54,PPL,1,1
PR,4110201,Inácio Martins,45,PSDB,300,1
PR,4110201,Inácio Martins,17,PSL,2012,1
PR,4110201,Inácio Martins,50,PSOL,39,1
PR,4110201,Inácio Martins,16,PSTU,4,1
PR,4110201,Inácio Martins,13,PT,3070,1
PR,4110201,Inácio Martins,18,REDE,25,1
PR,4110201,Inácio Martins,17,PSL,2682,2
PR,4110201,Inácio Martins,13,PT,3686,2
PR,4110300,Inajá,27,DC,0,1
PR,4110300,Inajá,15,MDB,31,1
PR,4110300,Inajá,30,NOVO,25,1
PR,4110300,Inajá,51,PATRIOTA,12,1
PR,4110300,Inajá,12,PDT,119,1
PR,4110300,Inajá,19,PODE,127,1
PR,4110300,Inajá,54,PPL,1,1
PR,4110300,Inajá,45,PSDB,49,1
PR,4110300,Inajá,17,PSL,695,1
PR,4110300,Inajá,50,PSOL,10,1
PR,4110300,Inajá,16,PSTU,0,1
PR,4110300,Inajá,13,PT,827,1
PR,4110300,Inajá,18,REDE,16,1
PR,4110300,Inajá,17,PSL,837,2
PR,4110300,Inajá,13,PT,1027,2
PR,4110409,Indianópolis,27,DC,0,1
PR,4110409,Indianópolis,15,MDB,17,1
PR,4110409,Indianópolis,30,NOVO,47,1
PR,4110409,Indianópolis,51,PATRIOTA,5,1
PR,4110409,Indianópolis,12,PDT,141,1
PR,4110409,Indianópolis,19,PODE,435,1
PR,4110409,Indianópolis,54,PPL,0,1
PR,4110409,Indianópolis,45,PSDB,80,1
PR,4110409,Indianópolis,17,PSL,1475,1
PR,4110409,Indianópolis,50,PSOL,5,1
PR,4110409,Indianópolis,16,PSTU,1,1
PR,4110409,Indianópolis,13,PT,567,1
PR,4110409,Indianópolis,18,REDE,22,1
PR,4110409,Indianópolis,17,PSL,1963,2
PR,4110409,Indianópolis,13,PT,903,2
PR,4110508,Ipiranga,27,DC,4,1
PR,4110508,Ipiranga,15,MDB,84,1
PR,4110508,Ipiranga,30,NOVO,66,1
PR,4110508,Ipiranga,51,PATRIOTA,24,1
PR,4110508,Ipiranga,12,PDT,460,1
PR,4110508,Ipiranga,19,PODE,693,1
PR,4110508,Ipiranga,54,PPL,3,1
PR,4110508,Ipiranga,45,PSDB,555,1
PR,4110508,Ipiranga,17,PSL,4917,1
PR,4110508,Ipiranga,50,PSOL,33,1
PR,4110508,Ipiranga,16,PSTU,9,1
PR,4110508,Ipiranga,13,PT,1661,1
PR,4110508,Ipiranga,18,REDE,38,1
PR,4110508,Ipiranga,17,PSL,6044,2
PR,4110508,Ipiranga,13,PT,2713,2
PR,4110607,Iporã,27,DC,1,1
PR,4110607,Iporã,15,MDB,60,1
PR,4110607,Iporã,30,NOVO,142,1
PR,4110607,Iporã,51,PATRIOTA,30,1
PR,4110607,Iporã,12,PDT,350,1
PR,4110607,Iporã,19,PODE,546,1
PR,4110607,Iporã,54,PPL,4,1
PR,4110607,Iporã,45,PSDB,325,1
PR,4110607,Iporã,17,PSL,5371,1
PR,4110607,Iporã,50,PSOL,13,1
PR,4110607,Iporã,16,PSTU,4,1
PR,4110607,Iporã,13,PT,2083,1
PR,4110607,Iporã,18,REDE,41,1
PR,4110607,Iporã,17,PSL,6173,2
PR,4110607,Iporã,13,PT,2771,2
PR,4110656,Iracema do Oeste,27,DC,2,1
PR,4110656,Iracema do Oeste,15,MDB,37,1
PR,4110656,Iracema do Oeste,30,NOVO,18,1
PR,4110656,Iracema do Oeste,51,PATRIOTA,5,1
PR,4110656,Iracema do Oeste,12,PDT,98,1
PR,4110656,Iracema do Oeste,19,PODE,95,1
PR,4110656,Iracema do Oeste,54,PPL,1,1
PR,4110656,Iracema do Oeste,45,PSDB,67,1
PR,4110656,Iracema do Oeste,17,PSL,750,1
PR,4110656,Iracema do Oeste,50,PSOL,7,1
PR,4110656,Iracema do Oeste,16,PSTU,0,1
PR,4110656,Iracema do Oeste,13,PT,619,1
PR,4110656,Iracema do Oeste,18,REDE,10,1
PR,4110656,Iracema do Oeste,17,PSL,924,2
PR,4110656,Iracema do Oeste,13,PT,796,2
PR,4110706,Irati,27,DC,8,1
PR,4110706,Irati,15,MDB,499,1
PR,4110706,Irati,30,NOVO,820,1
PR,4110706,Irati,51,PATRIOTA,142,1
PR,4110706,Irati,12,PDT,2586,1
PR,4110706,Irati,19,PODE,2436,1
PR,4110706,Irati,54,PPL,11,1
PR,4110706,Irati,45,PSDB,1981,1
PR,4110706,Irati,17,PSL,18558,1
PR,4110706,Irati,50,PSOL,280,1
PR,4110706,Irati,16,PSTU,17,1
PR,4110706,Irati,13,PT,7728,1
PR,4110706,Irati,18,REDE,222,1
PR,4110706,Irati,17,PSL,23159,2
PR,4110706,Irati,13,PT,12333,2
PR,4110805,Iretama,27,DC,1,1
PR,4110805,Iretama,15,MDB,123,1
PR,4110805,Iretama,30,NOVO,58,1
PR,4110805,Iretama,51,PATRIOTA,20,1
PR,4110805,Iretama,12,PDT,500,1
PR,4110805,Iretama,19,PODE,370,1
PR,4110805,Iretama,54,PPL,1,1
PR,4110805,Iretama,45,PSDB,363,1
PR,4110805,Iretama,17,PSL,2096,1
PR,4110805,Iretama,50,PSOL,16,1
PR,4110805,Iretama,16,PSTU,3,1
PR,4110805,Iretama,13,PT,2289,1
PR,4110805,Iretama,18,REDE,41,1
PR,4110805,Iretama,17,PSL,2774,2
PR,4110805,Iretama,13,PT,3048,2
PR,4110904,Itaguajé,27,DC,0,1
PR,4110904,Itaguajé,15,MDB,28,1
PR,4110904,Itaguajé,30,NOVO,54,1
PR,4110904,Itaguajé,51,PATRIOTA,20,1
PR,4110904,Itaguajé,12,PDT,143,1
PR,4110904,Itaguajé,19,PODE,97,1
PR,4110904,Itaguajé,54,PPL,0,1
PR,4110904,Itaguajé,45,PSDB,117,1
PR,4110904,Itaguajé,17,PSL,1101,1
PR,4110904,Itaguajé,50,PSOL,7,1
PR,4110904,Itaguajé,16,PSTU,1,1
PR,4110904,Itaguajé,13,PT,901,1
PR,4110904,Itaguajé,18,REDE,15,1
PR,4110904,Itaguajé,17,PSL,1291,2
PR,4110904,Itaguajé,13,PT,1205,2
PR,4110953,Itaipulândia,27,DC,1,1
PR,4110953,Itaipulândia,15,MDB,56,1
PR,4110953,Itaipulândia,30,NOVO,70,1
PR,4110953,Itaipulândia,51,PATRIOTA,11,1
PR,4110953,Itaipulândia,12,PDT,313,1
PR,4110953,Itaipulândia,19,PODE,266,1
PR,4110953,Itaipulândia,54,PPL,0,1
PR,4110953,Itaipulândia,45,PSDB,147,1
PR,4110953,Itaipulândia,17,PSL,3629,1
PR,4110953,Itaipulândia,50,PSOL,18,1
PR,4110953,Itaipulândia,16,PSTU,1,1
PR,4110953,Itaipulândia,13,PT,2201,1
PR,4110953,Itaipulândia,18,REDE,16,1
PR,4110953,Itaipulândia,17,PSL,4070,2
PR,4110953,Itaipulândia,13,PT,2696,2
PR,4111001,Itambaracá,27,DC,1,1
PR,4111001,Itambaracá,15,MDB,40,1
PR,4111001,Itambaracá,30,NOVO,52,1
PR,4111001,Itambaracá,51,PATRIOTA,10,1
PR,4111001,Itambaracá,12,PDT,168,1
PR,4111001,Itambaracá,19,PODE,207,1
PR,4111001,Itambaracá,54,PPL,2,1
PR,4111001,Itambaracá,45,PSDB,155,1
PR,4111001,Itambaracá,17,PSL,2103,1
PR,4111001,Itambaracá,50,PSOL,2,1
PR,4111001,Itambaracá,16,PSTU,1,1
PR,4111001,Itambaracá,13,PT,961,1
PR,4111001,Itambaracá,18,REDE,7,1
PR,4111001,Itambaracá,17,PSL,2468,2
PR,4111001,Itambaracá,13,PT,1218,2
PR,4111100,Itambé,27,DC,2,1
PR,4111100,Itambé,15,MDB,30,1
PR,4111100,Itambé,30,NOVO,61,1
PR,4111100,Itambé,51,PATRIOTA,17,1
PR,4111100,Itambé,12,PDT,409,1
PR,4111100,Itambé,19,PODE,220,1
PR,4111100,Itambé,54,PPL,1,1
PR,4111100,Itambé,45,PSDB,159,1
PR,4111100,Itambé,17,PSL,2044,1
PR,4111100,Itambé,50,PSOL,5,1
PR,4111100,Itambé,16,PSTU,0,1
PR,4111100,Itambé,13,PT,739,1
PR,4111100,Itambé,18,REDE,10,1
PR,4111100,Itambé,17,PSL,2458,2
PR,4111100,Itambé,13,PT,1267,2
PR,4111209,Itapejara d'Oeste,27,DC,3,1
PR,4111209,Itapejara d'Oeste,15,MDB,55,1
PR,4111209,Itapejara d'Oeste,30,NOVO,230,1
PR,4111209,Itapejara d'Oeste,51,PATRIOTA,25,1
PR,4111209,Itapejara d'Oeste,12,PDT,457,1
PR,4111209,Itapejara d'Oeste,19,PODE,343,1
PR,4111209,Itapejara d'Oeste,54,PPL,0,1
PR,4111209,Itapejara d'Oeste,45,PSDB,168,1
PR,4111209,Itapejara d'Oeste,17,PSL,2600,1
PR,4111209,Itapejara d'Oeste,50,PSOL,31,1
PR,4111209,Itapejara d'Oeste,16,PSTU,2,1
PR,4111209,Itapejara d'Oeste,13,PT,2893,1
PR,4111209,Itapejara d'Oeste,18,REDE,34,1
PR,4111209,Itapejara d'Oeste,17,PSL,3223,2
PR,4111209,Itapejara d'Oeste,13,PT,3782,2
PR,4111258,Itaperuçu,27,DC,2,1
PR,4111258,Itaperuçu,15,MDB,202,1
PR,4111258,Itaperuçu,30,NOVO,247,1
PR,4111258,Itaperuçu,51,PATRIOTA,146,1
PR,4111258,Itaperuçu,12,PDT,1221,1
PR,4111258,Itaperuçu,19,PODE,413,1
PR,4111258,Itaperuçu,54,PPL,0,1
PR,4111258,Itaperuçu,45,PSDB,456,1
PR,4111258,Itaperuçu,17,PSL,4758,1
PR,4111258,Itaperuçu,50,PSOL,57,1
PR,4111258,Itaperuçu,16,PSTU,5,1
PR,4111258,Itaperuçu,13,PT,7599,1
PR,4111258,Itaperuçu,18,REDE,69,1
PR,4111258,Itaperuçu,17,PSL,6114,2
PR,4111258,Itaperuçu,13,PT,9341,2
PR,4111308,Itaúna do Sul,27,DC,1,1
PR,4111308,Itaúna do Sul,15,MDB,30,1
PR,4111308,Itaúna do Sul,30,NOVO,27,1
PR,4111308,Itaúna do Sul,51,PATRIOTA,18,1
PR,4111308,Itaúna do Sul,12,PDT,130,1
PR,4111308,Itaúna do Sul,19,PODE,58,1
PR,4111308,Itaúna do Sul,54,PPL,0,1
PR,4111308,Itaúna do Sul,45,PSDB,66,1
PR,4111308,Itaúna do Sul,17,PSL,619,1
PR,4111308,Itaúna do Sul,50,PSOL,5,1
PR,4111308,Itaúna do Sul,16,PSTU,1,1
PR,4111308,Itaúna do Sul,13,PT,1044,1
PR,4111308,Itaúna do Sul,18,REDE,11,1
PR,4111308,Itaúna do Sul,17,PSL,760,2
PR,4111308,Itaúna do Sul,13,PT,1250,2
PR,4111407,Ivaí,27,DC,3,1
PR,4111407,Ivaí,15,MDB,88,1
PR,4111407,Ivaí,30,NOVO,46,1
PR,4111407,Ivaí,51,PATRIOTA,9,1
PR,4111407,Ivaí,12,PDT,478,1
PR,4111407,Ivaí,19,PODE,579,1
PR,4111407,Ivaí,54,PPL,1,1
PR,4111407,Ivaí,45,PSDB,604,1
PR,4111407,Ivaí,17,PSL,3987,1
PR,4111407,Ivaí,50,PSOL,30,1
PR,4111407,Ivaí,16,PSTU,1,1
PR,4111407,Ivaí,13,PT,2410,1
PR,4111407,Ivaí,18,REDE,23,1
PR,4111407,Ivaí,17,PSL,5237,2
PR,4111407,Ivaí,13,PT,3207,2
PR,4111506,Ivaiporã,27,DC,5,1
PR,4111506,Ivaiporã,15,MDB,182,1
PR,4111506,Ivaiporã,30,NOVO,463,1
PR,4111506,Ivaiporã,51,PATRIOTA,59,1
PR,4111506,Ivaiporã,12,PDT,1299,1
PR,4111506,Ivaiporã,19,PODE,1021,1
PR,4111506,Ivaiporã,54,PPL,5,1
PR,4111506,Ivaiporã,45,PSDB,799,1
PR,4111506,Ivaiporã,17,PSL,9309,1
PR,4111506,Ivaiporã,50,PSOL,41,1
PR,4111506,Ivaiporã,16,PSTU,5,1
PR,4111506,Ivaiporã,13,PT,4454,1
PR,4111506,Ivaiporã,18,REDE,101,1
PR,4111506,Ivaiporã,17,PSL,11074,2
PR,4111506,Ivaiporã,13,PT,6656,2
PR,4111555,Ivaté,27,DC,0,1
PR,4111555,Ivaté,15,MDB,35,1
PR,4111555,Ivaté,30,NOVO,208,1
PR,4111555,Ivaté,51,PATRIOTA,6,1
PR,4111555,Ivaté,12,PDT,162,1
PR,4111555,Ivaté,19,PODE,278,1
PR,4111555,Ivaté,54,PPL,1,1
PR,4111555,Ivaté,45,PSDB,117,1
PR,4111555,Ivaté,17,PSL,1971,1
PR,4111555,Ivaté,50,PSOL,10,1
PR,4111555,Ivaté,16,PSTU,0,1
PR,4111555,Ivaté,13,PT,1473,1
PR,4111555,Ivaté,18,REDE,21,1
PR,4111555,Ivaté,17,PSL,2493,2
PR,4111555,Ivaté,13,PT,1773,2
PR,4111605,Ivatuba,27,DC,0,1
PR,4111605,Ivatuba,15,MDB,14,1
PR,4111605,Ivatuba,30,NOVO,64,1
PR,4111605,Ivatuba,51,PATRIOTA,11,1
PR,4111605,Ivatuba,12,PDT,96,1
PR,4111605,Ivatuba,19,PODE,69,1
PR,4111605,Ivatuba,54,PPL,0,1
PR,4111605,Ivatuba,45,PSDB,38,1
PR,4111605,Ivatuba,17,PSL,1008,1
PR,4111605,Ivatuba,50,PSOL,1,1
PR,4111605,Ivatuba,16,PSTU,0,1
PR,4111605,Ivatuba,13,PT,474,1
PR,4111605,Ivatuba,18,REDE,14,1
PR,4111605,Ivatuba,17,PSL,1116,2
PR,4111605,Ivatuba,13,PT,617,2
PR,4111704,Jaboti,27,DC,0,1
PR,4111704,Jaboti,15,MDB,68,1
PR,4111704,Jaboti,30,NOVO,25,1
PR,4111704,Jaboti,51,PATRIOTA,3,1
PR,4111704,Jaboti,12,PDT,160,1
PR,4111704,Jaboti,19,PODE,247,1
PR,4111704,Jaboti,54,PPL,0,1
PR,4111704,Jaboti,45,PSDB,119,1
PR,4111704,Jaboti,17,PSL,1685,1
PR,4111704,Jaboti,50,PSOL,8,1
PR,4111704,Jaboti,16,PSTU,1,1
PR,4111704,Jaboti,13,PT,672,1
PR,4111704,Jaboti,18,REDE,27,1
PR,4111704,Jaboti,17,PSL,2067,2
PR,4111704,Jaboti,13,PT,982,2
PR,4111803,Jacarezinho,27,DC,7,1
PR,4111803,Jacarezinho,15,MDB,269,1
PR,4111803,Jacarezinho,30,NOVO,294,1
PR,4111803,Jacarezinho,51,PATRIOTA,178,1
PR,4111803,Jacarezinho,12,PDT,2957,1
PR,4111803,Jacarezinho,19,PODE,677,1
PR,4111803,Jacarezinho,54,PPL,8,1
PR,4111803,Jacarezinho,45,PSDB,842,1
PR,4111803,Jacarezinho,17,PSL,10973,1
PR,4111803,Jacarezinho,50,PSOL,64,1
PR,4111803,Jacarezinho,16,PSTU,11,1
PR,4111803,Jacarezinho,13,PT,5925,1
PR,4111803,Jacarezinho,18,REDE,198,1
PR,4111803,Jacarezinho,17,PSL,13102,2
PR,4111803,Jacarezinho,13,PT,9519,2
PR,4111902,Jaguapitã,27,DC,1,1
PR,4111902,Jaguapitã,15,MDB,81,1
PR,4111902,Jaguapitã,30,NOVO,145,1
PR,4111902,Jaguapitã,51,PATRIOTA,41,1
PR,4111902,Jaguapitã,12,PDT,539,1
PR,4111902,Jaguapitã,19,PODE,251,1
PR,4111902,Jaguapitã,54,PPL,1,1
PR,4111902,Jaguapitã,45,PSDB,351,1
PR,4111902,Jaguapitã,17,PSL,4666,1
PR,4111902,Jaguapitã,50,PSOL,20,1
PR,4111902,Jaguapitã,16,PSTU,1,1
PR,4111902,Jaguapitã,13,PT,1355,1
PR,4111902,Jaguapitã,18,REDE,49,1
PR,4111902,Jaguapitã,17,PSL,5490,2
PR,4111902,Jaguapitã,13,PT,2194,2
PR,4112009,Jaguariaíva,27,DC,9,1
PR,4112009,Jaguariaíva,15,MDB,182,1
PR,4112009,Jaguariaíva,30,NOVO,318,1
PR,4112009,Jaguariaíva,51,PATRIOTA,85,1
PR,4112009,Jaguariaíva,12,PDT,845,1
PR,4112009,Jaguariaíva,19,PODE,753,1
PR,4112009,Jaguariaíva,54,PPL,4,1
PR,4112009,Jaguariaíva,45,PSDB,806,1
PR,4112009,Jaguariaíva,17,PSL,12934,1
PR,4112009,Jaguariaíva,50,PSOL,57,1
PR,4112009,Jaguariaíva,16,PSTU,5,1
PR,4112009,Jaguariaíva,13,PT,3326,1
PR,4112009,Jaguariaíva,18,REDE,107,1
PR,4112009,Jaguariaíva,17,PSL,14567,2
PR,4112009,Jaguariaíva,13,PT,5092,2
PR,4112108,Jandaia do Sul,27,DC,2,1
PR,4112108,Jandaia do Sul,15,MDB,100,1
PR,4112108,Jandaia do Sul,30,NOVO,333,1
PR,4112108,Jandaia do Sul,51,PATRIOTA,55,1
PR,4112108,Jandaia do Sul,12,PDT,721,1
PR,4112108,Jandaia do Sul,19,PODE,715,1
PR,4112108,Jandaia do Sul,54,PPL,2,1
PR,4112108,Jandaia do Sul,45,PSDB,449,1
PR,4112108,Jandaia do Sul,17,PSL,8083,1
PR,4112108,Jandaia do Sul,50,PSOL,47,1
PR,4112108,Jandaia do Sul,16,PSTU,5,1
PR,4112108,Jandaia do Sul,13,PT,1777,1
PR,4112108,Jandaia do Sul,18,REDE,54,1
PR,4112108,Jandaia do Sul,17,PSL,9550,2
PR,4112108,Jandaia do Sul,13,PT,3041,2
PR,4112207,Janiópolis,27,DC,0,1
PR,4112207,Janiópolis,15,MDB,34,1
PR,4112207,Janiópolis,30,NOVO,63,1
PR,4112207,Janiópolis,51,PATRIOTA,9,1
PR,4112207,Janiópolis,12,PDT,189,1
PR,4112207,Janiópolis,19,PODE,237,1
PR,4112207,Janiópolis,54,PPL,1,1
PR,4112207,Janiópolis,45,PSDB,140,1
PR,4112207,Janiópolis,17,PSL,1555,1
PR,4112207,Janiópolis,50,PSOL,21,1
PR,4112207,Janiópolis,16,PSTU,1,1
PR,4112207,Janiópolis,13,PT,1362,1
PR,4112207,Janiópolis,18,REDE,20,1
PR,4112207,Janiópolis,17,PSL,1965,2
PR,4112207,Janiópolis,13,PT,1738,2
PR,4112306,Japira,27,DC,0,1
PR,4112306,Japira,15,MDB,46,1
PR,4112306,Japira,30,NOVO,28,1
PR,4112306,Japira,51,PATRIOTA,11,1
PR,4112306,Japira,12,PDT,184,1
PR,4112306,Japira,19,PODE,193,1
PR,4112306,Japira,54,PPL,1,1
PR,4112306,Japira,45,PSDB,125,1
PR,4112306,Japira,17,PSL,1421,1
PR,4112306,Japira,50,PSOL,9,1
PR,4112306,Japira,16,PSTU,1,1
PR,4112306,Japira,13,PT,721,1
PR,4112306,Japira,18,REDE,17,1
PR,4112306,Japira,17,PSL,1679,2
PR,4112306,Japira,13,PT,1113,2
PR,4112405,Japurá,27,DC,1,1
PR,4112405,Japurá,15,MDB,65,1
PR,4112405,Japurá,30,NOVO,148,1
PR,4112405,Japurá,51,PATRIOTA,10,1
PR,4112405,Japurá,12,PDT,277,1
PR,4112405,Japurá,19,PODE,532,1
PR,4112405,Japurá,54,PPL,0,1
PR,4112405,Japurá,45,PSDB,234,1
PR,4112405,Japurá,17,PSL,3136,1
PR,4112405,Japurá,50,PSOL,19,1
PR,4112405,Japurá,16,PSTU,0,1
PR,4112405,Japurá,13,PT,921,1
PR,4112405,Japurá,18,REDE,25,1
PR,4112405,Japurá,17,PSL,4115,2
PR,4112405,Japurá,13,PT,1401,2
PR,4112504,Jardim Alegre,27,DC,2,1
PR,4112504,Jardim Alegre,15,MDB,72,1
PR,4112504,Jardim Alegre,30,NOVO,62,1
PR,4112504,Jardim Alegre,51,PATRIOTA,43,1
PR,4112504,Jardim Alegre,12,PDT,473,1
PR,4112504,Jardim Alegre,19,PODE,448,1
PR,4112504,Jardim Alegre,54,PPL,3,1
PR,4112504,Jardim Alegre,45,PSDB,240,1
PR,4112504,Jardim Alegre,17,PSL,3018,1
PR,4112504,Jardim Alegre,50,PSOL,11,1
PR,4112504,Jardim Alegre,16,PSTU,1,1
PR,4112504,Jardim Alegre,13,PT,2109,1
PR,4112504,Jardim Alegre,18,REDE,34,1
PR,4112504,Jardim Alegre,17,PSL,3741,2
PR,4112504,Jardim Alegre,13,PT,2867,2
PR,4112603,Jardim Olinda,27,DC,1,1
PR,4112603,Jardim Olinda,15,MDB,10,1
PR,4112603,Jardim Olinda,30,NOVO,16,1
PR,4112603,Jardim Olinda,51,PATRIOTA,10,1
PR,4112603,Jardim Olinda,12,PDT,96,1
PR,4112603,Jardim Olinda,19,PODE,42,1
PR,4112603,Jardim Olinda,54,PPL,0,1
PR,4112603,Jardim Olinda,45,PSDB,39,1
PR,4112603,Jardim Olinda,17,PSL,254,1
PR,4112603,Jardim Olinda,50,PSOL,2,1
PR,4112603,Jardim Olinda,16,PSTU,0,1
PR,4112603,Jardim Olinda,13,PT,514,1
PR,4112603,Jardim Olinda,18,REDE,4,1
PR,4112603,Jardim Olinda,17,PSL,323,2
PR,4112603,Jardim Olinda,13,PT,670,2
PR,4112702,Jataizinho,27,DC,2,1
PR,4112702,Jataizinho,15,MDB,135,1
PR,4112702,Jataizinho,30,NOVO,151,1
PR,4112702,Jataizinho,51,PATRIOTA,45,1
PR,4112702,Jataizinho,12,PDT,507,1
PR,4112702,Jataizinho,19,PODE,527,1
PR,4112702,Jataizinho,54,PPL,9,1
PR,4112702,Jataizinho,45,PSDB,415,1
PR,4112702,Jataizinho,17,PSL,3754,1
PR,4112702,Jataizinho,50,PSOL,12,1
PR,4112702,Jataizinho,16,PSTU,3,1
PR,4112702,Jataizinho,13,PT,1392,1
PR,4112702,Jataizinho,18,REDE,59,1
PR,4112702,Jataizinho,17,PSL,4829,2
PR,4112702,Jataizinho,13,PT,2446,2
PR,4112751,Jesuítas,27,DC,1,1
PR,4112751,Jesuítas,15,MDB,71,1
PR,4112751,Jesuítas,30,NOVO,75,1
PR,4112751,Jesuítas,51,PATRIOTA,6,1
PR,4112751,Jesuítas,12,PDT,332,1
PR,4112751,Jesuítas,19,PODE,546,1
PR,4112751,Jesuítas,54,PPL,3,1
PR,4112751,Jesuítas,45,PSDB,185,1
PR,4112751,Jesuítas,17,PSL,2743,1
PR,4112751,Jesuítas,50,PSOL,9,1
PR,4112751,Jesuítas,16,PSTU,3,1
PR,4112751,Jesuítas,13,PT,1402,1
PR,4112751,Jesuítas,18,REDE,24,1
PR,4112751,Jesuítas,17,PSL,3464,2
PR,4112751,Jesuítas,13,PT,1951,2
PR,4112801,Joaquim Távora,27,DC,2,1
PR,4112801,Joaquim Távora,15,MDB,77,1
PR,4112801,Joaquim Távora,30,NOVO,173,1
PR,4112801,Joaquim Távora,51,PATRIOTA,34,1
PR,4112801,Joaquim Távora,12,PDT,345,1
PR,4112801,Joaquim Távora,19,PODE,331,1
PR,4112801,Joaquim Távora,54,PPL,0,1
PR,4112801,Joaquim Távora,45,PSDB,280,1
PR,4112801,Joaquim Távora,17,PSL,3904,1
PR,4112801,Joaquim Távora,50,PSOL,11,1
PR,4112801,Joaquim Távora,16,PSTU,0,1
PR,4112801,Joaquim Távora,13,PT,1394,1
PR,4112801,Joaquim Távora,18,REDE,34,1
PR,4112801,Joaquim Távora,17,PSL,4570,2
PR,4112801,Joaquim Távora,13,PT,2076,2
PR,4112900,Jundiaí do Sul,27,DC,0,1
PR,4112900,Jundiaí do Sul,15,MDB,23,1
PR,4112900,Jundiaí do Sul,30,NOVO,22,1
PR,4112900,Jundiaí do Sul,51,PATRIOTA,3,1
PR,4112900,Jundiaí do Sul,12,PDT,124,1
PR,4112900,Jundiaí do Sul,19,PODE,85,1
PR,4112900,Jundiaí do Sul,54,PPL,0,1
PR,4112900,Jundiaí do Sul,45,PSDB,90,1
PR,4112900,Jundiaí do Sul,17,PSL,757,1
PR,4112900,Jundiaí do Sul,50,PSOL,3,1
PR,4112900,Jundiaí do Sul,16,PSTU,0,1
PR,4112900,Jundiaí do Sul,13,PT,790,1
PR,4112900,Jundiaí do Sul,18,REDE,14,1
